"manufacturer_id","vehicle_class_id","fuel_type_id","query_year","rows_returned","capped_at_200","used_in_output","raw_html_path","fuel_type_label","powertrain_group","vehicle_class_label","manufacturer_label"
NA,2,1,2025,60,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class2_allmake.html","Petrol 91RON","ICE_petrol","Small Car",NA
NA,3,1,2025,161,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class3_allmake.html","Petrol 91RON","ICE_petrol","Medium Car",NA
111,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make111.html","Petrol 91RON","ICE_petrol","Large Car","BYD"
107,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make107.html","Petrol 91RON","ICE_petrol","Large Car","Chevrolet"
31,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make31.html","Petrol 91RON","ICE_petrol","Large Car","Citroen"
94,4,1,2025,1,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make94.html","Petrol 91RON","ICE_petrol","Large Car","Chery"
26,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make26.html","Petrol 91RON","ICE_petrol","Large Car","Alfa Romeo"
108,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make108.html","Petrol 91RON","ICE_petrol","Large Car","Alpina"
88,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make88.html","Petrol 91RON","ICE_petrol","Large Car","Caterham"
28,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make28.html","Petrol 91RON","ICE_petrol","Large Car","Bentley"
29,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make29.html","Petrol 91RON","ICE_petrol","Large Car","BMW"
91,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make91.html","Petrol 91RON","ICE_petrol","Large Car","Great Wall"
109,4,1,2025,1,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make109.html","Petrol 91RON","ICE_petrol","Large Car","GWM"
104,4,1,2025,5,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make104.html","Petrol 91RON","ICE_petrol","Large Car","Haval"
38,4,1,2025,31,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make38.html","Petrol 91RON","ICE_petrol","Large Car","Honda"
39,4,1,2025,21,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make39.html","Petrol 91RON","ICE_petrol","Large Car","Hyundai"
112,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make112.html","Petrol 91RON","ICE_petrol","Large Car","Cupra"
116,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make116.html","Petrol 91RON","ICE_petrol","Large Car","Deepal"
123,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make123.html","Petrol 91RON","ICE_petrol","Large Car","Denza"
76,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make76.html","Petrol 91RON","ICE_petrol","Large Car","Fiat"
78,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make78.html","Petrol 91RON","ICE_petrol","Large Car","Aston Martin"
5,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make5.html","Petrol 91RON","ICE_petrol","Large Car","Audi"
74,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make74.html","Petrol 91RON","ICE_petrol","Large Car","Lamborghini"
42,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make42.html","Petrol 91RON","ICE_petrol","Large Car","Land Rover"
99,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make99.html","Petrol 91RON","ICE_petrol","Large Car","LDV"
114,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make114.html","Petrol 91RON","ICE_petrol","Large Car","Leapmotor"
57,4,1,2025,1,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make57.html","Petrol 91RON","ICE_petrol","Large Car","Lexus"
73,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make73.html","Petrol 91RON","ICE_petrol","Large Car","Lotus"
6,4,1,2025,14,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make6.html","Petrol 91RON","ICE_petrol","Large Car","Mazda"
97,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make97.html","Petrol 91RON","ICE_petrol","Large Car","McLaren"
44,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make44.html","Petrol 91RON","ICE_petrol","Large Car","Mercedes-Benz"
59,4,1,2025,2,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make59.html","Petrol 91RON","ICE_petrol","Large Car","MG"
61,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make61.html","Petrol 91RON","ICE_petrol","Large Car","MINI"
45,4,1,2025,26,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make45.html","Petrol 91RON","ICE_petrol","Large Car","Mitsubishi"
87,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make87.html","Petrol 91RON","ICE_petrol","Large Car","Morgan"
1,4,1,2025,13,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make1.html","Petrol 91RON","ICE_petrol","Large Car","Nissan"
119,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make119.html","Petrol 91RON","ICE_petrol","Large Car","Omoda"
47,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make47.html","Petrol 91RON","ICE_petrol","Large Car","Peugeot"
110,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make110.html","Petrol 91RON","ICE_petrol","Large Car","Polestar"
55,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make55.html","Petrol 91RON","ICE_petrol","Large Car","Porsche"
70,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make70.html","Petrol 91RON","ICE_petrol","Large Car","Proton"
7,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make7.html","Petrol 91RON","ICE_petrol","Large Car","Renault"
62,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make62.html","Petrol 91RON","ICE_petrol","Large Car","Rolls-Royce"
80,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make80.html","Petrol 91RON","ICE_petrol","Large Car","Skoda"
49,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make49.html","Petrol 91RON","ICE_petrol","Large Car","Smart"
75,4,1,2025,44,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make75.html","Petrol 91RON","ICE_petrol","Large Car","Ssangyong"
50,4,1,2025,10,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make50.html","Petrol 91RON","ICE_petrol","Large Car","Subaru"
2,4,1,2025,15,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make2.html","Petrol 91RON","ICE_petrol","Large Car","Ford"
118,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make118.html","Petrol 91RON","ICE_petrol","Large Car","Foton"
96,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make96.html","Petrol 91RON","ICE_petrol","Large Car","Geely"
105,4,1,2025,1,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make105.html","Petrol 91RON","ICE_petrol","Large Car","Genesis"
54,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make54.html","Petrol 91RON","ICE_petrol","Large Car","Volkswagen"
53,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make53.html","Petrol 91RON","ICE_petrol","Large Car","Volvo"
115,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make115.html","Petrol 91RON","ICE_petrol","Large Car","XPENG"
113,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make113.html","Petrol 91RON","ICE_petrol","Large Car","Zeekr"
86,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make86.html","Petrol 91RON","ICE_petrol","Large Car","Isuzu"
117,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make117.html","Petrol 91RON","ICE_petrol","Large Car","Jaecoo"
56,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make56.html","Petrol 91RON","ICE_petrol","Large Car","Jaguar"
40,4,1,2025,17,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make40.html","Petrol 91RON","ICE_petrol","Large Car","Jeep"
122,4,1,2025,3,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make122.html","Petrol 91RON","ICE_petrol","Large Car","KGM"
41,4,1,2025,72,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make41.html","Petrol 91RON","ICE_petrol","Large Car","Kia"
51,4,1,2025,1,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make51.html","Petrol 91RON","ICE_petrol","Large Car","Suzuki"
89,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make89.html","Petrol 91RON","ICE_petrol","Large Car","Tata"
93,4,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make93.html","Petrol 91RON","ICE_petrol","Large Car","Tesla"
3,4,1,2025,20,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_make3.html","Petrol 91RON","ICE_petrol","Large Car","Toyota"
NA,4,1,2025,200,TRUE,FALSE,"data/raw/gvg_search/gvg_year2025_fuel1_class4_allmake.html","Petrol 91RON","ICE_petrol","Large Car",NA
NA,5,1,2025,67,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class5_allmake.html","Petrol 91RON","ICE_petrol","Offroad",NA
NA,6,1,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class6_allmake.html","Petrol 91RON","ICE_petrol","Van",NA
NA,7,1,2025,11,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class7_allmake.html","Petrol 91RON","ICE_petrol","Ute or Light Truck",NA
NA,8,1,2025,95,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel1_class8_allmake.html","Petrol 91RON","ICE_petrol","People Mover",NA
NA,NA,1,2025,200,TRUE,FALSE,"data/raw/gvg_search/gvg_year2025_fuel1_allclass_allmake.html","Petrol 91RON","ICE_petrol",NA,NA
NA,2,4,2025,4,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class2_allmake.html","Diesel","ICE_diesel","Small Car",NA
NA,3,4,2025,39,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class3_allmake.html","Diesel","ICE_diesel","Medium Car",NA
111,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make111.html","Diesel","ICE_diesel","Large Car","BYD"
107,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make107.html","Diesel","ICE_diesel","Large Car","Chevrolet"
31,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make31.html","Diesel","ICE_diesel","Large Car","Citroen"
94,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make94.html","Diesel","ICE_diesel","Large Car","Chery"
26,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make26.html","Diesel","ICE_diesel","Large Car","Alfa Romeo"
108,4,4,2025,1,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make108.html","Diesel","ICE_diesel","Large Car","Alpina"
88,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make88.html","Diesel","ICE_diesel","Large Car","Caterham"
28,4,4,2025,3,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make28.html","Diesel","ICE_diesel","Large Car","Bentley"
29,4,4,2025,29,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make29.html","Diesel","ICE_diesel","Large Car","BMW"
91,4,4,2025,2,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make91.html","Diesel","ICE_diesel","Large Car","Great Wall"
109,4,4,2025,10,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make109.html","Diesel","ICE_diesel","Large Car","GWM"
104,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make104.html","Diesel","ICE_diesel","Large Car","Haval"
38,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make38.html","Diesel","ICE_diesel","Large Car","Honda"
39,4,4,2025,4,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make39.html","Diesel","ICE_diesel","Large Car","Hyundai"
112,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make112.html","Diesel","ICE_diesel","Large Car","Cupra"
116,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make116.html","Diesel","ICE_diesel","Large Car","Deepal"
123,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make123.html","Diesel","ICE_diesel","Large Car","Denza"
76,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make76.html","Diesel","ICE_diesel","Large Car","Fiat"
78,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make78.html","Diesel","ICE_diesel","Large Car","Aston Martin"
5,4,4,2025,117,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make5.html","Diesel","ICE_diesel","Large Car","Audi"
74,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make74.html","Diesel","ICE_diesel","Large Car","Lamborghini"
42,4,4,2025,28,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make42.html","Diesel","ICE_diesel","Large Car","Land Rover"
99,4,4,2025,13,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make99.html","Diesel","ICE_diesel","Large Car","LDV"
114,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make114.html","Diesel","ICE_diesel","Large Car","Leapmotor"
57,4,4,2025,4,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make57.html","Diesel","ICE_diesel","Large Car","Lexus"
73,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make73.html","Diesel","ICE_diesel","Large Car","Lotus"
6,4,4,2025,19,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make6.html","Diesel","ICE_diesel","Large Car","Mazda"
97,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make97.html","Diesel","ICE_diesel","Large Car","McLaren"
44,4,4,2025,41,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make44.html","Diesel","ICE_diesel","Large Car","Mercedes-Benz"
59,4,4,2025,1,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make59.html","Diesel","ICE_diesel","Large Car","MG"
61,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make61.html","Diesel","ICE_diesel","Large Car","MINI"
45,4,4,2025,38,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make45.html","Diesel","ICE_diesel","Large Car","Mitsubishi"
87,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make87.html","Diesel","ICE_diesel","Large Car","Morgan"
1,4,4,2025,17,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make1.html","Diesel","ICE_diesel","Large Car","Nissan"
119,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make119.html","Diesel","ICE_diesel","Large Car","Omoda"
47,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make47.html","Diesel","ICE_diesel","Large Car","Peugeot"
110,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make110.html","Diesel","ICE_diesel","Large Car","Polestar"
55,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make55.html","Diesel","ICE_diesel","Large Car","Porsche"
70,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make70.html","Diesel","ICE_diesel","Large Car","Proton"
7,4,4,2025,2,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make7.html","Diesel","ICE_diesel","Large Car","Renault"
62,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make62.html","Diesel","ICE_diesel","Large Car","Rolls-Royce"
80,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make80.html","Diesel","ICE_diesel","Large Car","Skoda"
49,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make49.html","Diesel","ICE_diesel","Large Car","Smart"
75,4,4,2025,112,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make75.html","Diesel","ICE_diesel","Large Car","Ssangyong"
50,4,4,2025,2,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make50.html","Diesel","ICE_diesel","Large Car","Subaru"
2,4,4,2025,66,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make2.html","Diesel","ICE_diesel","Large Car","Ford"
118,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make118.html","Diesel","ICE_diesel","Large Car","Foton"
96,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make96.html","Diesel","ICE_diesel","Large Car","Geely"
105,4,4,2025,1,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make105.html","Diesel","ICE_diesel","Large Car","Genesis"
54,4,4,2025,39,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make54.html","Diesel","ICE_diesel","Large Car","Volkswagen"
53,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make53.html","Diesel","ICE_diesel","Large Car","Volvo"
115,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make115.html","Diesel","ICE_diesel","Large Car","XPENG"
113,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make113.html","Diesel","ICE_diesel","Large Car","Zeekr"
86,4,4,2025,56,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make86.html","Diesel","ICE_diesel","Large Car","Isuzu"
117,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make117.html","Diesel","ICE_diesel","Large Car","Jaecoo"
56,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make56.html","Diesel","ICE_diesel","Large Car","Jaguar"
40,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make40.html","Diesel","ICE_diesel","Large Car","Jeep"
122,4,4,2025,9,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make122.html","Diesel","ICE_diesel","Large Car","KGM"
41,4,4,2025,38,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make41.html","Diesel","ICE_diesel","Large Car","Kia"
51,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make51.html","Diesel","ICE_diesel","Large Car","Suzuki"
89,4,4,2025,2,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make89.html","Diesel","ICE_diesel","Large Car","Tata"
93,4,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make93.html","Diesel","ICE_diesel","Large Car","Tesla"
3,4,4,2025,61,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_make3.html","Diesel","ICE_diesel","Large Car","Toyota"
NA,4,4,2025,200,TRUE,FALSE,"data/raw/gvg_search/gvg_year2025_fuel4_class4_allmake.html","Diesel","ICE_diesel","Large Car",NA
NA,5,4,2025,120,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class5_allmake.html","Diesel","ICE_diesel","Offroad",NA
NA,6,4,2025,136,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class6_allmake.html","Diesel","ICE_diesel","Van",NA
111,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make111.html","Diesel","ICE_diesel","Ute or Light Truck","BYD"
107,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make107.html","Diesel","ICE_diesel","Ute or Light Truck","Chevrolet"
31,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make31.html","Diesel","ICE_diesel","Ute or Light Truck","Citroen"
94,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make94.html","Diesel","ICE_diesel","Ute or Light Truck","Chery"
26,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make26.html","Diesel","ICE_diesel","Ute or Light Truck","Alfa Romeo"
108,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make108.html","Diesel","ICE_diesel","Ute or Light Truck","Alpina"
88,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make88.html","Diesel","ICE_diesel","Ute or Light Truck","Caterham"
28,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make28.html","Diesel","ICE_diesel","Ute or Light Truck","Bentley"
29,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make29.html","Diesel","ICE_diesel","Ute or Light Truck","BMW"
91,7,4,2025,2,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make91.html","Diesel","ICE_diesel","Ute or Light Truck","Great Wall"
109,7,4,2025,14,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make109.html","Diesel","ICE_diesel","Ute or Light Truck","GWM"
104,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make104.html","Diesel","ICE_diesel","Ute or Light Truck","Haval"
38,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make38.html","Diesel","ICE_diesel","Ute or Light Truck","Honda"
39,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make39.html","Diesel","ICE_diesel","Ute or Light Truck","Hyundai"
112,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make112.html","Diesel","ICE_diesel","Ute or Light Truck","Cupra"
116,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make116.html","Diesel","ICE_diesel","Ute or Light Truck","Deepal"
123,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make123.html","Diesel","ICE_diesel","Ute or Light Truck","Denza"
76,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make76.html","Diesel","ICE_diesel","Ute or Light Truck","Fiat"
78,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make78.html","Diesel","ICE_diesel","Ute or Light Truck","Aston Martin"
5,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make5.html","Diesel","ICE_diesel","Ute or Light Truck","Audi"
74,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make74.html","Diesel","ICE_diesel","Ute or Light Truck","Lamborghini"
42,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make42.html","Diesel","ICE_diesel","Ute or Light Truck","Land Rover"
99,7,4,2025,13,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make99.html","Diesel","ICE_diesel","Ute or Light Truck","LDV"
114,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make114.html","Diesel","ICE_diesel","Ute or Light Truck","Leapmotor"
57,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make57.html","Diesel","ICE_diesel","Ute or Light Truck","Lexus"
73,7,4,2025,0,FALSE,TRUE,"data/raw/gvg_search/gvg_year2025_fuel4_class7_make73.html","Diesel","ICE_diesel","Ute or Light Truck","Lotus"
